STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1990-Q4,,63.2639125812766,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1991-Q1,,62.9318212647659,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1991-Q2,,63.2315908579037,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1991-Q3,,65.1516344894507,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1991-Q4,,64.8124173742261,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1992-Q1,,64.260740387705,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1992-Q2,,64.3108689156379,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1992-Q3,,64.2822518040648,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1992-Q4,,64.7671797942359,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1993-Q1,,65.5411257927436,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1993-Q2,,65.7212854604606,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1993-Q3,,65.7564677645293,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1993-Q4,,66.0845263429729,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1994-Q1,,66.8260913817807,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1994-Q2,,67.4735888893137,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1994-Q3,,68.3466965272528,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1994-Q4,,67.9855601259597,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1995-Q1,,68.4263210407273,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1995-Q2,,67.3166107097062,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1995-Q3,,66.9956101660083,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1995-Q4,,66.5652298554023,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1996-Q1,,65.8861902972615,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1996-Q2,,66.0743364428106,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1996-Q3,,65.8790085001841,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1996-Q4,,65.584923074465,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1997-Q1,,65.7215590432346,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1997-Q2,,65.9968699025466,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1997-Q3,,66.8804581188699,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1997-Q4,,67.5858393090121,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1998-Q1,,68.814826079123,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1998-Q2,,69.4420526287714,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1998-Q3,,69.1995225518283,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1998-Q4,,69.8429686455161,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1999-Q1,,70.63177256859,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1999-Q2,,71.6709842854357,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1999-Q3,,72.9789100351362,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,1999-Q4,,74.3771537663582,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q1,,75.3973133465779,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q2,,76.2485428080458,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q3,,75.7877076585524,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2000-Q4,,76.9213311614813,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q1,,78.2346245914331,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q2,,80.1090146723784,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q3,,83.8725768411996,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2001-Q4,,86.0237786671617,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q1,,89.4117387853317,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q2,,93.8062810089161,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q3,,97.2328765972462,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2002-Q4,,99.8913412588157,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q1,,103.237779400721,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q2,,107.877478143188,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q3,,113.447542919038,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2003-Q4,,116.130271152357,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q1,,116.141637886322,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q2,,113.826138733519,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q3,,113.098201408854,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2004-Q4,,113.785951629782,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2005-Q1,,114.288638331149,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2005-Q2,,113.886767903968,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2005-Q3,,113.146454484284,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2005-Q4,,113.798458673822,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2006-Q1,,115.142580511,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2006-Q2,,117.898930302809,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2006-Q3,,118.965337747347,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2006-Q4,,119.18549613008,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2007-Q1,,119.467572623856,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2007-Q2,,122.32214590887,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2007-Q3,,125.012942694834,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2007-Q4,,126.83069150381,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2008-Q1,,125.904599758185,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2008-Q2,,121.368784358889,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2008-Q3,,116.864690498437,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,AUS,Australia,Q,Quarterly,HPI_RPI_AVG,Standardised price-rent ratio,PT_AVG_L_TERM,Percentage of long term average,2008-Q4,,112.406801216951,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,,
